product_name,brands,stores,nutriscore_grade,nutrition_score_fr,energy_kcal,fat_100g,saturated_fat_100g,sugars_100g,salt_100g,fiber_100g,proteins_100g,labels,origins,categories,url,code,has_label_bio,nutrient_density,scoring_nutritionnel_personnalise,qualite_nutritionnelle
Danone le nature 125 g x 4,"Danone, Danone Set Plain","Intermarché,Magasins U,Carrefour.Fr,Carrefour Market",A,,46.0,1.0,0.6,5.3,0.15,0.0,4.0,"Lait Français,Fabriqué En France,Nutriscore,Nutriscore A,Triman",France,"Produits Laitiers,Produits Fermentés,Produits Laitiers Fermentés,Desserts,Desserts Lactés,Desserts Lactés Fermentés,Yaourts,Desserts Lactés Fermentés Nature,Yaourts Natures",https://world.openfoodfacts.org/product/3033490004521/danone-le-nature-125-g-x-4,3033490004521,False,4.466019417475728,47.9,Excellent
Joly Thon Entier,Joly,,A,,175.0,1.1,0.7,0.97,0.5,0.0,33.0,Cs:Bio,,"Produits De La Mer, Poissons Et Dérivés, Conserves, Poissons, Poissons Gras, Poissons En Conserve, Thons, Thons En Conserve, Thons À L'Huile, Thons-A-L-Huile-Vegetale",https://world.openfoodfacts.org/product/6111162000181/joly-thon-entier,6111162000181,True,4.990019960079841,143.67,Excellent
,Wasa,,A,,333.0,1.11,0.556,2.22,0.00222,20.0,8.89,,,"Aliments-Et-Boissons-A-Base-De-Vegetaux, Aliments-D'Origine-Vegetale, Snacks, Cereales-Et-Pommes-De-Terre, Snacks-Sales, Amuse-Gueules, Pains, Biscuits-Aperitifs, Pains-Croustillants, It:Antipasti, En:Panificati, It:Snacks-Salati, En:Sostitutivo-Del-Pane, Surgeles",https://world.openfoodfacts.org/product/7300400117975/tartine-croustillante-complete-wasa,7300400117975,False,27.25040916530278,306.886,Excellent
Dark Rye Crispbread,Ryvita,"Tesco,Sainsbury’S",A,,352.0,1.14,0.19,2.86,0.705,14.5,10.5,"Vegetarien,Vegetalien",,"Plant-Based Foods And Boissons,Plant-Based Foods,Cereales And Potatoes,Breads,Crispbreads,Rye Breads",https://world.openfoodfacts.org/product/5010265002911/dark-rye-crispbread-ryvita,5010265002911,False,24.275862068965516,330.05,Excellent
6 Wholemeal Pittas,Tesco,Tesco,A,,241.0,1.2,0.2,2.8,0.59,9.7,10.3,"Vegetarien,Vegetalien",,"Plant-Based Foods And Boissons,Plant-Based Foods,Cereales And Potatoes,Breads,Flatbreads,Special Breads,Pitas",https://world.openfoodfacts.org/product/5000119095282/6-wholemeal-pittas-tesco,5000119095282,False,16.853146853146853,224.0,Excellent
6 Wholemeal Pittas,Sainsbury'S,Sainsbury'S,A,,241.0,1.2,0.2,2.8,0.58,9.7,10.3,"Low Or No Fat, Low Fat, Vegetarien, Source Of Fibre, Vegetalien, High Fibres",Royaume-Uni,"Plant-Based Foods And Boissons, Plant-Based Foods, Cereales And Potatoes, Breads, Special Breads, Flatbreads, Pitas",https://world.openfoodfacts.org/product/00234931/6-wholemeal-pittas-sainsbury-s,234931,False,16.853146853146853,224.0,Excellent
Sourdough Wholemeal Ciabattin,Jason'S,,A,,220.0,1.2,0.2,2.2,0.77,6.5,11.7,,,"Plant-Based Foods And Boissons, Plant-Based Foods, Cereales And Potatoes, Breads, Sliced Breads, Wholemeal Breads, Wholemeal Sliced Breads",https://world.openfoodfacts.org/product/5025125000198/sourdough-wholemeal-ciabattin-jason-s,5025125000198,False,14.569536423841061,204.2,Excellent
Activia ananas fraise,"Danone, سنطرال دانون",,A,,60.0,1.2,0.8,5.5,0.0,0.0,2.7,Ma Lpl 2.1.13,,"Produits Laitiers, Fermented Foods, Fermented Milk Products, Desserts, Dairy Desserts, Fermented Dairy Desserts, Yogurts, En:Bifidus-Yogurts",https://world.openfoodfacts.org/product/6111032009443/activia-ananas-fraise-danone,6111032009443,False,6.382978723404255,63.599999999999994,Excellent
Malt Wheats,Tesco,Tesco,A,,362.0,1.25,0.25,10.0,0.269,11.0,11.0,"Low Or No Fat,Low Fat,Source Of Fibre,Fsc,Fsc Mix,High Fibres,Rich In Vitamin B12,Rich In Vitamin B6,Vegetalien",,"Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Petit-Déjeuners,Céréales Et Pommes De Terre,Céréales Et Dérivés,Céréales Pour Petit-Déjeuner,Céréales Extrudées,Céréales Pour Petit Déjeuner Riches En Fibres",https://world.openfoodfacts.org/product/5000436857112/malt-wheats-tesco,5000436857112,False,16.269662921348313,350.25,Excellent
Dark Rye Sourdough,Specially Selected,Aldi,A,,234.0,1.3,0.1,1.5,0.7975,5.2,7.9,Green Dot,,"Plant-Based Foods And Boissons, Plant-Based Foods, Cereales And Potatoes, Breads",https://world.openfoodfacts.org/product/4088600327587/dark-rye-sourdough-specially-selected,4088600327587,False,21.86915887850467,222.5,Excellent
6 Wholemeal Pittas,Village Bakery,Aldi,A,,236.0,1.3,0.3,1.7,0.85,8.1,10.0,"Vegetarien,No Artificial Flavourings",,"Plant-Based Foods And Boissons, Plant-Based Foods, Cereales And Potatoes, Breads, Special Breads, Flatbreads, Pitas",https://world.openfoodfacts.org/product/4088600276267/6-wholemeal-pittas-village-bakery,4088600276267,False,18.153846153846153,219.9,Excellent
Chickpeas in water,"Sainsbury'S, Greencane Paper",Sainsbury'S,A,,122.0,1.42,0.167,0.5,0.025,6.08,7.67,,,"Plant-Based Foods And Boissons, Plant-Based Foods, Legumes And Their Products, Legumes, Seeds, Legume Seeds, Pulses, Chickpeas, En:Canned-Chickpeas",https://world.openfoodfacts.org/product/01162622/chickpeas-in-water-sainsbury-s,1162622,False,12.721584984358707,108.917,Excellent
Tartine croustillante Authentique,"Barilla, Wasa","Leclerc,Magasins U,Carrefour.Fr,Intermarché",A,,336.0,1.5,0.4,1.0,1.0,19.0,9.0,"Bio,Point Vert,Triman, Végétarien",,"Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Snacks,Céréales Et Pommes De Terre,Pains,Pains Croustillants,Pains Croustillants Complets, Snacks Salés, Amuse-Gueules, Chips Et Frites, Chips",https://world.openfoodfacts.org/product/7300400481595/original-crispy-rye-bread-barilla,7300400481595,True,29.217391304347824,309.4,Excellent
wasa,"Barilla, Wasa","Magasins U,Leclerc,Carrefour Market,Auchan,Carrefour.Fr",A,,338.0,1.5,0.3,2.0,1.0,20.0,9.0,"Triman,Co2-Compensated",Non Indiqué,"Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Céréales Et Pommes De Terre,Pains,Pains Croustillants,Pains Croustillants Complets",https://world.openfoodfacts.org/product/7300400481571/wasa-barilla,7300400481571,False,27.04,311.3,Excellent
Fitness Nature Céréales complètes,"Nestlé, Fitness","Carrefour.Fr,Carrefour",A,,368.0,1.5,0.6,8.3,0.56,8.5,9.8,"Sans Arômes Artificiels,Source De Fibres Alimentaires,Fabriqué En France,Sans Colorants,Nutriscore,Nutriscore A,Blé Français,Triman, Végétarien","Avoine Origine Hors France,Blé Origine France,Riz Origine Hors France","Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Petit-Déjeuners,Céréales Et Pommes De Terre,Céréales Et Dérivés,Céréales Pour Petit-Déjeuner,Flocons,Flocons De Céréales,Céréales Extrudées,Flocons Extrudés,Pétales Multicéréales,Céréales Pour Petit Déjeuner Riches En Fibres",https://world.openfoodfacts.org/product/7613287514325/fitness-nature-cereales-completes-nestle,7613287514325,False,18.77551020408163,358.6,Excellent
Cracked Black Pepper Crispbead,Ryvita,,A,,344.0,1.6,0.2,2.5,0.56,14.5,8.8,En:Vegetalien,,"Plant-Based Foods And Boissons,Plant-Based Foods,Cereales And Potatoes,Breads,Crisp-Bread,Crispbreads(Wholemeal)",https://world.openfoodfacts.org/product/5050974503736/cracked-black-pepper-crispbead-ryvita,5050974503736,False,26.666666666666664,323.4,Excellent
Wholegrain Malties,Sainsbury'S,Sainsbury'S,A,,366.0,1.7,0.4,10.6,0.42,10.9,11.3,,,"Plant-Based Foods And Boissons, Plant-Based Foods, Petits-Dejeuners, Cereales And Potatoes, Cereales And Their Products, Breakfast Cereales, Extruded Cereales",https://world.openfoodfacts.org/product/01242942/wholegrain-malties-sainsbury-s,1242942,False,15.508474576271185,354.8,Excellent
Mince,Quorn,Sainsbury'S,A,,92.0,1.7,0.5,0.1,0.14,7.5,13.0,"No Gluten,Carbon Trust,Vegetarien Society Approved",United Kingdom,"Plant-Based Foods And Boissons,Plant-Based Foods,Meat Alternatives,Meat Analogues,Mycoprotein",https://world.openfoodfacts.org/product/5019503018974/mince-quorn,5019503018974,False,6.216216216216217,72.1,Excellent
Tasty Wholemeal Medium,Hovis,,A,,220.0,1.75,0.5,4.0,0.888,6.75,10.0,,,"Plant-Based Foods And Boissons, Plant-Based Foods, Cereales And Potatoes, Breads, Sliced Breads",https://world.openfoodfacts.org/product/5010003000339/tasty-wholemeal-medium-hovis,5010003000339,False,13.968253968253968,207.75,Excellent
Wholegrain Rye Bread,"Lidl, Rowan Hill Bakery, Lidl Rowan Hill Bakery, Lidl Tastino",Lidl,A,,210.0,1.8,0.3,3.9,1.0,9.3,5.8,"Vegetarien, Vegetalien, European Vegetarien Union, European Vegetarien Union Vegetalien, Green Dot, Made In Allemagne, Nutriscore, Nutriscore Grade A, Ohne-Zusatze",Allemagne,"Plant-Based-Foods-And-Boissons, Plant-Based-Foods, Cereales-And-Potatoes, Breads, Rye-Breads, De:Brote, De:Getreide-Und-Kartoffeln, De:Pflanzliche-Lebensmittel, Pflanzliche-Lebensmittel-Und-Getränke, De:Roggenbrote, De:Vollkornbrote",https://world.openfoodfacts.org/product/20006105/wholegrain-rye-bread-lidl,20006105,False,18.26086956521739,199.10000000000002,Excellent
Protein packed lentil cakes,Kallo,,A,,366.0,1.8,0.4,1.4,0.00125,6.0,25.0,"No Gluten, Vegetarien, Vegetalien, Certified B Corporation, High Proteins",England,"Plant-Based Foods And Boissons,Plant-Based Foods,Legumes And Their Products,Puffed Pulse Cakes,Puffed Lentil Cakes,Lentil",https://world.openfoodfacts.org/product/5013665114017/protein-packed-lentil-cakes-kallo,5013665114017,False,12.97872340425532,336.79999999999995,Excellent
Malted Wheaties,Harvest Morn,Aldi,A,,370.0,1.8,0.2,10.9,0.27,13.3,11.7,"Source Of Fibre,High Fibres,Fsc Mix",,"Plant-Based Foods And Boissons, Plant-Based Foods, Petits-Dejeuners, Cereales And Potatoes, Cereales And Their Products, Breakfast Cereales, Extruded Cereales",https://world.openfoodfacts.org/product/4088600247458/malted-wheaties-harvest-morn,4088600247458,False,15.16393442622951,356.09999999999997,Excellent
Special Flakes Classic,Crownfield,Lidl,A,,386.0,1.8,0.3,8.8,0.52,8.1,8.9,"Low Or No Fat, Low Fat, Source Of Fibre, Fsc, Green Dot, High Fibres, Made In Allemagne, Nutriscore, Nutriscore Grade A, Pefc, En:Vegetalien",Allemagne,"Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Petit-Déjeuners,Céréales Et Pommes De Terre,Céréales Et Dérivés,Céréales Pour Petit-Déjeuner,Flocons,Flocons De Céréales,Céréales Extrudées,Flocons Extrudés,Pétales Multicéréales,Céréales Pour Petit Déjeuner Riches En Fibres",https://world.openfoodfacts.org/product/20621469/special-flakes-classic-crownfield,20621469,False,19.794871794871796,378.1,Excellent
Pain de mie grandes tranches Toastiligne complet,La Boulangère,"Leclerc,Magasins U,Carrefour,Carrefour.Fr",A,,226.0,1.9,0.9,2.8,0.98,6.2,10.0,"Peu Ou Pas De Matière Grasse,Commerce Équitable,Sans Matière Grasse Ajoutée,Sans Sucre Ajouté,Nutriscore,Nutriscore A,Agri-Éthique France, Végétarien","Farine De Blé Issue Du Commerce Équitable Français,Blé De Vendée","Pains De Mie Complet, En:Packaged Breads",https://world.openfoodfacts.org/product/3760049790252/pain-de-mie-grandes-tranches-toastiligne-complet-la-boulangere,3760049790252,False,15.374149659863946,213.50000000000003,Excellent
Family Pack,Weetabix,Continente,A,,362.0,2.0,0.6,4.2,0.28,10.0,12.0,"Végétarien,Kascher,Source De Fibres Alimentaires,Assured Food Standards,Union Végétarienne Européenne,Point Vert,Riche En Fibres,Beth Din De Londres,Nutriscore,Nutriscore A",,"Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Petit-Déjeuners,Céréales Et Pommes De Terre,Céréales Et Dérivés,Céréales Pour Petit-Déjeuner,Céréales Pour Petit Déjeuner Riches En Fibres",https://world.openfoodfacts.org/product/5010029000801/family-pack-weetabix,5010029000801,False,19.89010989010989,344.8,Excellent
Weetabix Original,Weetabix,"Colruyt,Delhaize",A,,362.0,2.0,0.53,4.2,0.26,10.0,12.0,"Peu Ou Pas De Matière Grasse, Peu Ou Pas De Sucre, Peu De Matière Grasse, Peu De Sucre, Végétarien, Source De Fibres Alimentaires, Végétalien, Riche En Fibres, Nutriscore, Nutriscore A",,"Aliments Et Boissons À Base De Végétaux, Aliments D'Origine Végétale, Petit-Déjeuners, Céréales Et Pommes De Terre, Céréales Et Dérivés, Céréales Pour Petit-Déjeuner, Céréales Pour Petit Déjeuner Riches En Fibres, Weetabix",https://world.openfoodfacts.org/product/5010029000023/weetabix-original-95-wholegrain-wheat-cereal,5010029000023,False,19.89010989010989,344.72999999999996,Excellent
Spaghetti No: 5,"Barilla, Barilla Norge As","Hyper U,Casino,Я Любимый,Intermarché,Magasins U,Woolworths,Coles,Maxi,Idea,Carrefour.Fr,Consum,Coop",A,,359.0,2.0,0.5,3.5,0.01,3.0,13.0,"Halal, Halal Food Council Of Europe, Hr:Végétarien, En:Made-In-Italie",,"Alimentos Y Bebidas De Origen Vegetal,Alimentos De Origen Vegetal,Cereales Y Patatas,Cereales Y Derivados,Pastas Alimenticias,En:Cereal Pastas,Pasta Seca,Pasta De Trigo Duro,Espaguetis,En:Dry Durum Wheat Pasta,Espaguetis De Trigo Duro",https://world.openfoodfacts.org/product/8076800195057/spaghetti-no-5-barilla,8076800195057,False,19.405405405405407,347.0,Excellent
Wheat Biscuits,Tesco,Tesco,A,,358.0,2.0,0.6,4.4,0.28,10.0,12.0,"Vegetalien,Vegetarien",,"Plant-Based Foods And Boissons,Plant-Based Foods,Snacks,Petits-Dejeuners,Cereales And Potatoes,Sweet Snacks,Cereales And Their Products,Breakfast Cereales",https://world.openfoodfacts.org/product/5000119117359/wheat-biscuits-tesco,5000119117359,False,19.456521739130437,341.0,Excellent
weetabix,Weetabix,Noze,A,,362.0,2.0,0.6,4.2,0.28,10.0,12.0,,Royaume-Uni,"Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Petit-Déjeuners,Céréales Et Pommes De Terre,Céréales Et Dérivés,Céréales Pour Petit-Déjeuner",https://world.openfoodfacts.org/product/5010029000504/weetabix,5010029000504,False,19.89010989010989,344.8,Excellent
Penne Rigate N°73,Barilla,"Auchan,Penny",A,,359.0,2.0,0.5,3.5,0.01,3.0,13.0,"Green Dot, Tidy Man, Triman, En:Made-In-Italie",,"Alimentos E Bebidas À Base De Plantas,Alimentos À Base De Plantas,Cereais E Batatas,Cereais E Seus Produtos,Massa Alimentícia,En:Cereal Pastas,Massas Secas,En:Durum Wheat Pasta,En:Dry Durum Wheat Pasta,Penne,Penne Rigate",https://world.openfoodfacts.org/product/8076802085738/penne-rigate-n-73-barilla,8076802085738,False,19.405405405405407,347.0,Excellent
Biscottes Sans sucres ajoutés Blé complet,Pasquier,"E.Leclerc,Auchan,Carrefour,Cora,Franprix,Magasin U,Lidl,Biocop,Intermarché",A,,126.0,2.0,0.2,1.1,0.36,3.9,4.6,"Fabriqué En France,Nutriscore,Nutriscore A,En:Sans Sucre Ajouté",France,"Plant-Based Foods And Boissons, Plant-Based Foods, Cereales And Potatoes, Breads, Rusks, Wholemeal Rusks, En:Toasts",https://world.openfoodfacts.org/product/3182180001996/biscottes-sans-sucres-ajoutes-ble-complet-pasquier,3182180001996,False,16.363636363636367,118.8,Excellent
Iogurte Estilo Grego,Milbona,Lidl,A,,58.4,2.0,1.44,0.0,0.32,0.0,6.0,"Bajo O Sin Grasas,Bajo En Grasas,Punto Verde,Hecho En Alemania",Unión Europea,"Lácteos,Comidas Fermentadas,Productos Fermentados De La Leche,Postres,Postres Lácteos,En:Fermented Dairy Desserts,Yogures,Yogures Estilo Griego,De:Grichischer Joghurt",https://world.openfoodfacts.org/product/20416690/natural-estilo-griego-milbona,20416690,False,7.3,53.839999999999996,Excellent
Fusilli,Barilla,"Pingo Doce,Lidl,Continente",A,,359.0,2.0,0.5,3.5,0.01,3.0,13.0,"Vegetariano,Vegano",,"Alimentos E Bebidas À Base De Plantas,Alimentos À Base De Plantas,Massa Alimentícia,Massas Secas,Fusilli",https://world.openfoodfacts.org/product/8076802085981/fusilli-barilla,8076802085981,False,19.405405405405407,347.0,Excellent
Wheat Biscuits,By Sainsbury'S,Sainsbury'S,A,,358.0,2.0,0.6,4.4,0.28,10.0,12.0,"Vegetarien, Vegetalien",,"Plant-Based Foods And Boissons, Plant-Based Foods, Snacks, Petits-Dejeuners, Cereales And Potatoes, Sweet Snacks, Cereales And Their Products, Biscuits And Cakes, Breakfast Cereales, Biscuits",https://world.openfoodfacts.org/product/00130509/wheat-biscuits-by-sainsbury-s,130509,False,19.456521739130437,341.0,Excellent
Weetabix,Weetabix,,A,,362.0,2.0,0.6,4.2,0.28,10.0,12.0,,United Kingdom,"Plant-Based Foods And Boissons, Plant-Based Foods, Petits-Dejeuners, Cereales And Potatoes, Cereales And Their Products, Breakfast Cereales",https://world.openfoodfacts.org/product/5010029202410/weetabix,5010029202410,False,19.89010989010989,344.8,Excellent
Wheat Biscuits malty & crispy,Tesco,Tesco,A,,358.0,2.0,0.6,4.4,0.3,10.0,12.0,,,"Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Petit-Déjeuners,Céréales Et Pommes De Terre,Céréales Et Dérivés,Céréales Pour Petit-Déjeuner,En:Wheat-Biscuits,Céréales Pour Petit Déjeuner Riches En Fibres",https://world.openfoodfacts.org/product/5000119117342/wheat-biscuits-malty-crispy-tesco,5000119117342,False,19.456521739130437,341.0,Excellent
Wholewheat biscuits,By Sainsbury'S,,A,,358.0,2.0,0.6,4.4,0.28,10.0,12.0,,,"Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Petit-Déjeuners,Céréales Et Pommes De Terre,Céréales Et Dérivés,Céréales Pour Petit-Déjeuner,Céréales Pour Petit Déjeuner Riches En Fibres",https://world.openfoodfacts.org/product/00130530/wholewheat-biscuits-by-sainsbury-s,130530,False,19.456521739130437,341.0,Excellent
Pâtes spaghetti n°5 1kg,Barilla,"Magasins U,Carrefour.Fr",A,,359.0,2.0,0.5,3.5,0.01,3.0,13.0,Végétarien,,"Aliments Et Boissons À Base De Végétaux, Aliments D'Origine Végétale, Céréales Et Pommes De Terre, Céréales Et Dérivés, Pâtes Alimentaires, Pâtes Alimentaires De Céréales, Pâtes Sèches, Pâtes De Blé Dur, Spaghetti, Pâtes De Blé Dur Sèches, Spaghettis De Blé Dur, En:Food",https://world.openfoodfacts.org/product/8076800105056/spaghetti-n-5-1000-g-barilla,8076800105056,False,19.405405405405407,347.0,Excellent
Weetabix,Weetabix,"Sainsbury’S,Waitrose,Tesco,Morrisons",A,,358.0,2.11,0.526,4.21,0.257,10.0,11.8,"Low Or No Fat,Low Or No Salt,Low Or No Sugar,Low Fat,Low Salt,Low Sugar,Vegetarien,Vegetalien,Verified",United Kingdom,"Plant-Based Foods And Boissons,Plant-Based Foods,Petits-Dejeuners,Cereales And Potatoes,Cereales And Their Products,Breakfast Cereales",https://world.openfoodfacts.org/product/5010029000016/weetabix,5010029000016,False,19.75717439293598,340.936,Excellent
36 Wheat Bisks,Harvest Morn,,A,,353.0,2.11,0.526,4.47,0.257,10.0,11.8,"Végétarien,Végétalien",,"Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Petit-Déjeuners,Céréales Et Pommes De Terre,Céréales Et Dérivés,Céréales Pour Petit-Déjeuner,Flocons,Flocons De Céréales",https://world.openfoodfacts.org/product/4088600247519/36-wheat-bisks-harvest-morn,4088600247519,False,19.205658324265507,336.196,Excellent
Weetabix 72S 1362G,Weetabix,Sainsbury'S,A,,363.0,2.13,0.533,4.27,0.267,10.1,12.0,"Vegetarien,Vegetalien",Wheat From Britain,"Plant-Based Foods And Boissons,Plant-Based Foods,Petits-Dejeuners,Cereales And Potatoes,Cereales And Their Products,Breakfast Cereales",https://world.openfoodfacts.org/product/5010029000856/weetabix-72s-1362g,5010029000856,False,19.72826086956522,345.703,Excellent
Cream of tomato soup imp,Heinz,"Irma.Dk,Tesco,Sainsbury'S",A,,51.0,2.15,0.2,5.1,0.6,0.6,0.85,No Gluten,,Soups,https://world.openfoodfacts.org/product/5000157062673/cream-of-tomato-soup-imp-heinz,5000157062673,False,6.296296296296297,54.85,Excellent
Bakery Co. 5 The Original Bagels,New York Bakery Co,Tesco,A,,229.0,2.2,0.8,4.4,0.188,2.6,7.8,"Low Or No Fat,Low Fat,Vegetarien,No Artificial Flavors,Vegetalien,Contains Gluten,No Artificial Colors,No Artificial Colours Or Flavours,Made In The Uk,Suitable For Freezing",,"Plant-Based Foods And Boissons,Plant-Based Foods,Cereales And Potatoes,Breads,Special Breads,Bagel Breads",https://world.openfoodfacts.org/product/5020364010113/bakery-co-5-the-original-bagels-new-york-bakery-co,5020364010113,False,15.902777777777777,223.8,Excellent
Alvalle Gazpacho l'original,"Alvalle, Pepsico","Carrefour.Fr,Monoprix,Intermarché,E.Leclerc,Carrefour Market,Carrefour",A,,40.0,2.2,0.4,3.3,0.62,1.2,0.9,"Sans Gluten, Sans Conservateurs, En:Fsc, Point Vert, Sans Additifs, Sans Colorants, Nutriscore, Nutriscore A, Triman, Emballage Carbon Neutral, Fsc-C081801",,"Aliments Et Boissons À Base De Végétaux, Aliments D'Origine Végétale, Aliments À Base De Fruits Et De Légumes, Plats Préparés, Soupes, Soupes De Légumes, Soupes Froides, Gaspacho",https://world.openfoodfacts.org/product/3168930163480/alvalle-gazpacho-l-original,3168930163480,False,6.25,41.599999999999994,Excellent
Bitesize shredded wheat,Nestlé,Sainsbury’S,A,,367.0,2.2,0.5,0.7,0.05,12.5,11.8,"Vegetarien,Vegetalien",,"Plant-Based Foods And Boissons,Plant-Based Foods,Petits-Dejeuners,Cereales And Potatoes,Cereales And Their Products,Breakfast Cereales,Extruded Cereales,Cereales",https://world.openfoodfacts.org/product/7613287194374/bitesize-shredded-wheat-nestle,7613287194374,False,24.965986394557824,343.9,Excellent
